DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2000.985	166.0	3.6
2000.988	162.0	5.2
2000.990	162.0	7.0
2000.993	151.0	11.7
2000.996	152.0	10.6
2000.999	119.0	10.1
2001.001	133.0	7.8
2001.004	140.0	6.5
2001.007	131.0	6.0
2001.010	146.0	8.5
2001.012	164.0	11.6
2001.015	194.0	7.5
2001.018	195.0	8.4
2001.021	157.0	7.0
2001.023	172.0	18.8
2001.026	151.0	9.2
2001.029	172.0	6.6
2001.032	175.0	7.8
2001.034	166.0	13.3
2001.037	149.0	9.5
2001.040	137.0	11.4
2001.042	112.0	8.8
2001.045	88.0	5.7
2001.048	90.0	4.6
2001.051	109.0	7.0
2001.053	91.0	5.9
2001.056	121.0	6.5
2001.059	139.0	6.2
2001.062	167.0	11.2
2001.064	176.0	11.9
2001.067	158.0	7.0
2001.070	125.0	8.4
2001.073	145.0	9.0
2001.075	152.0	11.9
2001.078	134.0	14.1
2001.081	104.0	12.1
2001.084	128.0	4.5
2001.086	118.0	7.9
2001.089	118.0	7.3
2001.092	139.0	10.6
2001.095	137.0	8.1
2001.097	158.0	9.5
2001.100	166.0	7.1
2001.103	167.0	11.5
2001.106	167.0	10.2
2001.108	172.0	9.3
2001.111	158.0	8.7
2001.114	151.0	10.4
2001.117	107.0	9.2
2001.119	107.0	6.6
2001.122	103.0	5.5
2001.125	113.0	6.0
2001.127	110.0	6.7
2001.130	107.0	9.5
2001.133	115.0	6.7
2001.136	113.0	8.2
2001.138	115.0	6.8
2001.141	142.0	10.2
2001.144	122.0	10.2
2001.147	89.0	8.2
2001.149	84.0	7.3
2001.152	84.0	5.7
2001.155	87.0	7.0
2001.158	75.0	4.1
2001.160	77.0	5.0
2001.163	76.0	5.6
2001.166	77.0	6.2
2001.169	110.0	7.2
2001.172	134.0	9.3
2001.174	152.0	9.4
