Date,HRMS (day)
1984.248,115.007
1984.250,115.094
1984.253,114.595
1984.256,114.543
1984.259,115.008
1984.261,115.959
1984.264,116.068
1984.267,114.488
1984.270,115.069
1984.272,115.344
1984.275,115.265
1984.278,115.678
1984.281,116.021
1984.283,115.903
1984.286,115.897
1984.289,115.338
1984.291,115.334
1984.294,114.883
1984.297,114.389
1984.300,114.133
1984.302,114.521
1984.305,115.287
1984.308,115.413
1984.311,115.453
1984.313,116.178
1984.316,115.667
1984.319,114.542
1984.322,109.769
1984.324,109.092
1984.327,110.13
1984.330,110.785
1984.332,111.398
1984.335,112.249
1984.338,112.167
1984.341,112.872
1984.343,113.397
1984.346,113.552
1984.349,113.355
1984.352,112.52
1984.354,112.691
1984.357,113.111
1984.360,111.291
1984.363,111.154
1984.365,111.183
1984.368,111.156
1984.371,111.905
1984.373,112.128
1984.376,110.361
1984.379,110.894
1984.382,112.054
1984.384,112.074
1984.387,112.094
1984.390,111.538
1984.393,111.645
1984.395,111.869
1984.398,110.907
1984.401,111.241
1984.404,110.486
1984.406,111.103
1984.409,110.878
1984.412,112.194
1984.415,113.284
1984.416,113.559
1984.419,113.341
1984.422,112.786
1984.425,113.135
1984.427,112.808
1984.430,112.611
1984.433,112.541
1984.436,112.644
1984.438,113.03
1984.441,112.993
1984.444,113.152
1984.447,113.515
1984.449,113.951
1984.452,114.148
1984.455,114.24
1984.457,113.297
1984.460,113.253
1984.463,112.847
1984.466,112.711
1984.468,113.126
1984.471,113.17
1984.474,113.628
1984.477,114.018
1984.479,113.941
1984.482,114.463
1984.485,114.613
1984.488,115.332
1984.490,114.613
1984.493,113.686
1984.496,114.061
1984.498,113.843
1984.501,113.963
1984.504,113.722
1984.507,113.794
1984.509,114.115
1984.512,114.485
1984.515,114.706
1984.518,115.169
1984.520,115.27
1984.523,114.02
1984.526,114.508
1984.529,114.491
1984.531,114.587
1984.534,114.233
1984.537,114.417
1984.539,114.531
1984.542,114.522
1984.545,114.022
1984.548,114.141
1984.550,114.922
1984.553,115.088
1984.556,115.09
1984.559,115.122
1984.561,114.073
1984.564,112.787
1984.567,112.689
1984.570,113.097
1984.572,113.88
1984.575,114.269
1984.578,114.315
1984.581,114.167
1984.583,115.385
1984.586,114.95
1984.589,115.138
1984.592,115.293
1984.594,115.064
1984.597,115.091
1984.600,115.17
1984.603,114.928
1984.605,114.808
1984.608,114.986
1984.611,114.973
1984.614,114.935
1984.616,115.271
1984.619,115.086
1984.622,114.817
1984.624,115.285
1984.627,115.663
1984.630,116.167
1984.633,115.852
1984.635,115.648
1984.638,115.557
1984.641,115.038
1984.644,115.36
1984.646,115.049
1984.649,115.4
1984.652,115.612
1984.655,115.882
1984.657,115.983
1984.660,116.383
1984.663,116.516
1984.666,116.699
1984.668,116.818
1984.671,116.882
1984.674,116.606
1984.677,116.181
1984.679,115.755
1984.682,114.528
1984.685,114.454
1984.688,114.449
1984.690,114.933
1984.693,115.677
1984.696,115.498
1984.699,115.601
1984.701,115.451
1984.704,116.134
1984.707,116.0
1984.709,115.785
1984.712,115.824
1984.715,116.218
1984.718,116.444
1984.720,115.96
1984.723,116.025
1984.726,115.996
1984.729,116.15
1984.731,116.171
1984.734,115.87
1984.737,116.322
1984.740,116.416
1984.742,116.427
1984.745,116.601
1984.748,116.612
1984.750,117.041
1984.753,116.935
1984.756,117.405
1984.759,116.861
1984.761,116.487
1984.764,114.229
1984.767,115.788
1984.770,115.434
1984.772,115.096
1984.775,115.52
1984.778,115.64
1984.781,115.999
1984.783,116.164
1984.786,116.091
1984.789,116.105
1984.791,116.284
1984.794,116.384
1984.797,116.61
1984.800,116.213
1984.802,115.841
1984.805,115.42
1984.808,115.986
1984.811,115.99
1984.813,116.059
1984.816,116.391
1984.819,115.576
1984.822,115.719
1984.824,115.968
1984.827,116.177
1984.830,116.448
1984.833,116.45
1984.834,115.94
1984.837,114.854
1984.840,115.084
1984.843,115.484
1984.845,115.506
1984.848,115.633
1984.851,115.342
1984.854,115.975
1984.856,115.4
1984.859,115.463
1984.862,115.549
1984.865,115.64
1984.867,115.806
1984.870,115.415
1984.873,114.736
1984.875,116.267
1984.878,115.126
1984.881,114.647
1984.884,114.816
1984.886,115.161
1984.889,115.213
1984.892,115.4
1984.895,115.507
1984.897,116.075
1984.900,116.423
1984.903,116.676
1984.906,116.75
1984.908,116.83
1984.911,116.894
1984.914,116.168
1984.916,115.235
1984.919,115.289
1984.922,115.531
1984.925,115.731
1984.927,115.6
1984.930,115.649
1984.933,115.882
1984.936,116.258
1984.938,116.52
1984.941,116.785
1984.944,116.806
1984.947,116.225
1984.949,116.064
1984.952,116.176
1984.955,116.029
1984.957,116.14
1984.960,116.371
1984.963,116.446
1984.966,116.564
1984.968,116.784
1984.971,116.958
1984.974,116.576
1984.977,117.023
1984.979,116.962
1984.982,116.274
1984.985,116.044
1984.988,115.449
1984.990,115.78
1984.993,115.799
1984.996,116.096
1984.999,116.507
1985.001,116.431
1985.004,117.443
1985.007,117.278
1985.010,117.625
1985.012,117.509
1985.015,117.802
1985.018,117.797
1985.021,117.943
1985.023,117.381
1985.026,117.104
1985.029,117.446
1985.032,117.501
1985.034,117.397
1985.037,116.77
1985.040,116.593
1985.042,116.741
1985.045,116.777
1985.048,116.405
1985.051,116.442
1985.053,116.968
1985.056,117.146
1985.059,116.727
1985.062,117.076
1985.064,116.579
1985.067,115.327
1985.070,115.132
1985.073,115.907
1985.075,116.623
1985.078,117.316
1985.081,117.308
1985.084,117.375
1985.086,117.383
1985.089,117.549
1985.092,117.804
1985.095,117.964
1985.097,118.154
1985.100,117.622
1985.103,117.452
1985.106,117.917
1985.108,118.051
1985.111,118.143
1985.114,118.358
1985.117,118.556
1985.119,118.903
1985.125,118.705
1985.127,118.9
1985.130,119.324
1985.133,119.123
1985.136,118.155
1985.138,118.493
1985.141,118.495
1985.144,118.359
1985.147,119.442
1985.149,119.395
1985.152,117.838
1985.155,118.541
1985.158,119.116
1985.160,119.108
1985.163,119.859
1985.166,119.052
1985.169,118.163
1985.172,118.375
1985.174,118.339
1985.177,118.252
1985.180,118.545
1985.183,118.535
1985.185,118.152
1985.188,118.572
1985.191,118.229
1985.194,118.606
1985.196,118.445
1985.199,118.84
1985.202,119.077
1985.204,118.8
1985.207,118.624
1985.210,118.339
1985.213,118.612
1985.215,118.581
1985.218,118.617
1985.221,118.977
1985.224,119.08
1985.226,119.061
1985.229,119.134
1985.232,119.396
1985.235,119.536
1985.237,119.37
1985.240,119.443
1985.243,119.84
1985.246,119.868
1985.248,119.802
1985.251,120.066
1985.254,120.111
1985.257,120.081
1985.259,120.294
1985.262,120.296
1985.265,120.271
1985.268,120.402
1985.270,120.369
1985.273,120.15
1985.276,120.078
1985.279,120.127
1985.281,120.235
1985.284,120.447
1985.287,120.682
1985.289,120.841
1985.292,121.169
1985.295,121.03
1985.298,120.917
1985.300,121.054
1985.303,121.913
1985.306,120.874
1985.309,120.3
1985.311,120.429
1985.314,120.116
1985.317,118.01
1985.320,115.554
1985.322,115.09
1985.325,115.681
1985.328,116.392
1985.330,116.789
1985.333,117.73
1985.336,118.034
1985.339,118.579
1985.341,118.623
1985.344,118.794
1985.347,118.963
1985.350,119.154
1985.352,119.422
1985.355,119.446
1985.358,119.986
1985.361,120.334
1985.363,120.211
1985.366,120.181
1985.369,120.205
1985.371,120.355
1985.374,119.787
1985.377,119.765
1985.380,120.44
1985.382,121.351
1985.385,120.699
1985.388,120.557
1985.391,120.538
1985.393,120.551
1985.396,120.23
1985.399,120.447
1985.402,120.832
1985.404,120.62
1985.407,120.51
1985.410,120.785
1985.413,120.813
1985.415,121.046
1985.418,121.263
1985.421,121.125
1985.424,121.042
1985.426,121.057
1985.429,120.85
1985.432,120.521
1985.435,120.611
1985.437,120.682
1985.440,120.359
1985.443,120.574
1985.446,120.667
1985.448,120.756
1985.451,121.032
1985.454,120.709
1985.456,121.079
1985.459,121.197
1985.462,120.875
1985.465,122.011
1985.467,122.344
1985.470,122.433
1985.473,121.961
1985.476,122.813
1985.478,122.3
1985.481,121.567
1985.484,121.657
1985.487,121.793
1985.489,121.837
1985.492,122.01
1985.495,122.272
1985.497,122.581
1985.500,122.773
1985.503,122.524
1985.506,121.986
1985.508,121.425
1985.511,121.507
1985.514,121.472
1985.517,120.988
1985.519,121.434
1985.522,121.646
1985.525,121.856
1985.528,120.523
1985.530,119.912
1985.533,120.758
1985.536,121.231
1985.538,121.377
1985.541,121.26
1985.544,121.219
1985.547,121.61
1985.549,121.434
1985.552,121.394
1985.555,121.512
1985.558,121.688
1985.560,121.689
1985.563,121.698
1985.566,122.044
1985.569,122.23
1985.571,122.231
1985.574,121.972
1985.577,121.624
1985.580,121.773
1985.582,121.046
1985.585,121.222
1985.588,121.128
1985.591,121.244
1985.593,121.744
1985.596,121.324
1985.599,121.344
1985.602,121.478
1985.604,121.026
1985.607,121.098
1985.610,121.353
1985.613,121.69
1985.615,121.441
1985.618,121.753
1985.621,121.841
1985.623,121.852
1985.626,122.225
1985.629,122.206
1985.632,122.235
1985.634,121.897
1985.637,121.812
1985.640,122.022
1985.643,122.179
1985.645,122.326
1985.648,122.108
1985.651,121.719
1985.654,121.191
1985.656,121.245
1985.659,121.255
1985.662,121.08
1985.665,121.478
1985.667,121.029
1985.670,121.42
1985.673,121.911
1985.676,121.921
1985.678,121.726
1985.681,122.543
1985.684,122.349
1985.687,122.402
1985.689,122.306
1985.692,122.667
1985.695,122.872
1985.698,122.971
1985.700,123.139
1985.703,123.148
1985.706,122.793
1985.708,122.823
1985.711,122.447
1985.714,122.167
1985.717,122.05
1985.719,121.912
1985.722,122.213
1985.725,122.274
1985.728,122.219
1985.730,122.029
1985.733,122.273
1985.736,122.228
1985.739,122.332
1985.741,122.185
1985.744,122.347
1985.747,122.406
1985.749,122.156
1985.752,122.461
1985.755,121.83
1985.758,121.969
1985.760,122.267
1985.763,122.001
1985.766,122.098
1985.769,122.382
1985.771,122.336
1985.774,122.539
1985.777,122.325
1985.780,121.834
1985.782,121.933
1985.785,121.631
1985.788,121.77
1985.790,122.115
1985.793,121.648
1985.796,121.992
1985.799,121.497
1985.801,121.839
1985.804,121.384
1985.807,121.248
1985.810,121.772
1985.812,121.806
1985.815,122.087
1985.818,122.249
1985.821,122.111
1985.823,122.271
1985.826,122.472
1985.829,122.509
1985.832,122.052
1985.834,122.223
1985.837,122.521
1985.840,122.58
1985.843,122.586
1985.845,122.543
1985.848,122.811
1985.851,122.926
1985.854,122.885
1985.856,122.319
1985.859,122.36
1985.862,122.515
1985.865,122.547
1985.867,122.201
1985.870,122.124
1985.873,122.086
1985.875,122.129
1985.878,121.932
1985.881,121.696
1985.884,122.16
1985.886,121.807
1985.889,121.943
1985.892,122.441
1985.895,122.502
1985.897,122.627
1985.900,122.397
1985.903,122.382
1985.906,122.506
1985.908,122.626
1985.911,122.367
1985.914,122.106
1985.916,122.291
1985.919,122.628
1985.922,122.409
1985.925,122.453
1985.927,122.751
1985.930,122.907
1985.933,122.655
1985.936,122.778
1985.938,122.822
1985.941,122.615
1985.944,122.366
1985.947,122.435
1985.949,121.964
1985.952,122.16
1985.955,122.03
1985.957,121.827
1985.960,121.797
1985.963,121.09
1985.966,121.052
1985.968,121.081
1985.971,121.412
1985.974,121.574
1985.977,121.699
1985.979,122.05
1985.982,122.128
1985.985,122.453
1985.988,122.189
1985.990,121.817
1985.993,122.19
1985.996,121.751
1985.999,121.609
1986.001,121.94
1986.004,121.966
1986.007,122.068
1986.010,122.483
1986.012,122.512
1986.015,122.601
1986.018,122.069
1986.021,122.135
1986.023,122.218
1986.026,122.363
1986.029,122.308
1986.032,122.63
1986.034,122.5
1986.037,122.778
1986.040,122.708
1986.042,122.6
1986.045,121.918
1986.048,121.804
1986.051,121.968
1986.053,121.337
1986.056,121.675
1986.059,121.558
1986.062,121.421
1986.064,121.668
1986.067,121.427
1986.070,121.913
1986.073,122.193
1986.075,122.444
1986.078,122.63
1986.081,122.804
1986.084,122.412
1986.086,122.921
1986.089,122.73
1986.092,122.911
1986.095,123.167
1986.097,123.115
1986.100,122.925
1986.103,120.745
1986.106,118.738
1986.108,115.965
1986.111,117.568
1986.114,118.856
1986.117,119.451
1986.119,120.16
1986.122,119.696
1986.125,118.479
1986.127,118.726
1986.130,116.604
1986.133,117.465
1986.136,117.771
1986.138,118.447
1986.141,119.764
1986.144,120.403
1986.147,121.529
1986.149,121.816
1986.152,122.181
1986.155,122.674
1986.158,122.328
1986.160,122.132
1986.163,121.934
1986.166,121.964
1986.169,121.77
1986.172,121.656
1986.174,121.765
1986.177,122.926
1986.180,122.042
1986.183,121.295
1986.185,119.979
1986.188,120.12
1986.191,119.684
1986.194,120.098
1986.196,120.927
1986.199,121.163
1986.202,121.191
1986.204,121.546
1986.207,121.646
1986.210,121.883
1986.213,121.94
1986.215,122.098
1986.218,122.13
1986.221,122.232
1986.224,122.435
1986.226,122.413
1986.229,122.465
1986.232,122.528
1986.235,122.605
1986.237,122.735
1986.240,122.772
1986.243,122.836
1986.246,122.756
1986.248,122.853
1986.251,122.88
1986.254,123.116
1986.257,123.218
1986.259,123.359
1986.262,123.286
1986.265,122.962
1986.268,123.566
1986.270,123.436
1986.273,123.38
1986.276,123.354
1986.279,123.458
1986.281,123.828
1986.284,123.742
1986.287,123.406
1986.289,123.301
1986.292,122.942
1986.295,123.008
1986.298,123.23
1986.300,123.353
1986.303,123.405
1986.306,123.572
1986.309,123.458
1986.311,123.723
1986.314,123.743
1986.317,123.895
1986.320,124.013
1986.322,124.362
1986.325,124.183
1986.328,124.287
1986.330,124.031
1986.333,123.633
1986.336,123.782
1986.339,123.99
1986.341,124.566
1986.344,124.984
1986.347,123.786
1986.350,123.508
1986.352,123.45
1986.355,123.414
1986.358,123.874
1986.361,124.057
1986.363,124.049
1986.366,123.887
1986.369,123.942
1986.371,123.773
1986.374,124.043
1986.377,123.96
1986.380,123.875
1986.382,123.794
1986.385,123.769
1986.388,123.777
1986.391,123.757
1986.393,124.014
1986.396,123.96
1986.399,124.363
1986.402,124.263
1986.404,124.587
1986.407,124.605
1986.410,124.369
1986.413,124.225
1986.415,123.997
1986.418,124.358
1986.421,124.508
1986.424,124.091
1986.426,124.051
1986.429,124.35
1986.432,124.521
1986.435,124.214
1986.437,124.464
1986.440,124.14
1986.443,124.186
1986.446,124.021
1986.448,123.997
1986.451,124.387
1986.454,124.416
1986.456,124.282
1986.459,124.332
1986.462,124.546
1986.465,124.531
1986.467,124.306
1986.470,124.469
1986.473,124.325
1986.476,124.639
1986.478,124.595
1986.481,124.547
1986.484,124.514
1986.487,124.807
1986.489,124.354
1986.492,124.234
1986.495,124.367
1986.497,124.05
1986.500,124.442
1986.503,124.677
1986.506,124.595
1986.508,124.611
1986.511,124.538
1986.514,124.758
1986.517,124.565
1986.519,124.779
1986.522,124.486
1986.525,124.309
1986.528,124.301
1986.530,124.226
1986.533,124.436
1986.536,124.213
1986.538,124.192
1986.541,124.339
1986.544,124.104
1986.547,124.315
1986.549,124.516
1986.552,123.822
1986.555,124.538
1986.558,124.547
1986.560,123.978
1986.563,124.211
1986.566,124.777
1986.569,124.528
1986.571,124.439
1986.574,124.403
1986.577,124.407
1986.580,124.053
1986.582,124.337
1986.585,124.402
1986.588,123.802
1986.591,123.939
1986.593,123.708
1986.596,123.858
1986.599,123.801
1986.602,124.002
1986.604,124.471
1986.607,124.206
1986.610,124.588
1986.613,124.819
1986.615,124.919
1986.618,124.707
1986.621,124.612
1986.623,124.841
1986.626,125.038
1986.629,124.94
1986.632,124.616
1986.634,124.973
1986.637,124.641
1986.640,124.403
1986.643,124.356
1986.645,124.179
1986.648,124.302
1986.651,124.785
1986.654,124.289
1986.656,124.325
1986.659,124.103
1986.662,124.177
1986.665,124.367
1986.667,124.0
1986.670,123.793
1986.673,123.909
1986.676,124.05
1986.678,124.106
1986.681,124.289
1986.684,124.347
1986.687,124.336
1986.689,124.521
1986.692,123.981
1986.695,124.112
1986.698,124.208
1986.700,124.037
1986.703,124.096
1986.706,124.062
1986.708,123.963
1986.711,123.606
1986.714,123.605
1986.717,123.932
1986.719,123.962
1986.722,124.145
1986.725,124.149
1986.728,124.393
1986.730,124.65
1986.733,124.507
1986.736,124.662
1986.739,124.637
1986.741,124.421
1986.744,124.351
1986.747,124.407
1986.749,124.573
1986.752,124.497
1986.755,124.753
1986.758,124.62
1986.760,124.671
1986.763,124.923
1986.766,124.971
1986.769,125.066
1986.771,124.851
1986.774,124.98
1986.777,125.024
1986.780,125.112
1986.782,125.493
1986.785,124.914
1986.788,124.782
1986.790,124.433
1986.793,124.551
1986.796,123.914
1986.799,123.942
1986.801,124.019
1986.804,124.052
1986.807,124.042
1986.810,124.448
1986.812,124.773
1986.815,124.398
1986.818,123.37
1986.821,124.074
1986.823,124.281
1986.826,124.282
1986.829,124.67
1986.832,124.7
1986.834,123.881
1986.837,123.626
1986.840,123.485
1986.843,121.657
1986.845,121.663
1986.848,121.33
1986.851,122.049
1986.854,122.266
1986.856,122.422
1986.859,122.556
1986.862,123.113
1986.865,123.071
1986.867,123.097
1986.870,123.208
1986.873,123.307
1986.875,123.49
1986.878,123.736
1986.881,123.841
1986.884,123.971
1986.886,123.929
1986.889,124.206
1986.892,123.626
1986.895,123.31
1986.897,123.214
1986.900,123.656
1986.903,123.115
1986.906,122.958
1986.908,123.39
1986.911,123.779
1986.914,123.677
1986.916,123.385
1986.919,123.623
1986.922,123.675
1986.925,123.716
1986.927,123.624
1986.930,123.641
1986.933,123.833
1986.936,123.965
1986.938,123.954
1986.941,124.442
1986.944,124.547
1986.947,124.536
1986.949,124.328
1986.952,124.682
1986.955,124.427
1986.957,124.588
1986.960,124.824
1986.963,124.463
1986.966,124.394
1986.968,124.398
1986.971,124.433
1986.974,124.458
1986.977,124.53
1986.979,124.295
1986.982,124.222
1986.985,124.499
1986.988,124.54
1986.990,124.668
1986.993,124.833
1986.996,124.832
1986.999,124.857
1987.001,124.538
1987.004,124.715
1987.007,124.738
1987.010,124.762
1987.012,124.882
1987.015,125.062
1987.018,125.256
1987.021,125.116
1987.023,125.055
1987.026,125.236
1987.029,125.367
1987.032,125.423
1987.034,125.216
1987.037,125.671
1987.040,125.345
1987.042,125.354
1987.045,125.25
1987.048,125.568
1987.051,125.755
1987.053,125.703
1987.056,125.243
1987.059,124.949
1987.062,125.493
1987.064,125.527
1987.067,125.597
1987.070,125.398
1987.073,125.469
1987.075,125.769
1987.078,125.881
1987.081,125.814
1987.084,125.778
1987.086,125.986
1987.089,125.918
1987.092,125.892
1987.095,126.267
1987.097,125.97
1987.100,125.862
1987.103,125.987
1987.106,125.921
1987.108,125.907
1987.111,126.184
1987.114,126.12
1987.117,126.653
1987.119,126.199
1987.122,125.736
1987.125,125.966
1987.127,125.961
1987.130,125.578
1987.133,125.758
1987.136,125.999
1987.138,125.784
1987.141,125.898
1987.144,125.792
1987.147,125.961
1987.149,125.749
1987.152,125.656
1987.155,125.924
1987.158,126.123
1987.160,125.817
1987.163,125.566
1987.166,126.071
1987.169,126.046
1987.172,126.23
1987.174,126.074
1987.177,125.951
1987.180,126.133
1987.183,126.323
1987.185,126.476
1987.188,126.274
1987.191,126.385
1987.194,126.229
1987.196,126.325
1987.199,126.545
1987.202,126.521
1987.204,126.462
1987.207,126.487
1987.210,126.219
1987.213,126.145
1987.215,126.6
1987.218,126.394
1987.221,126.083
1987.224,125.472
1987.226,124.996
1987.229,125.167
1987.232,125.429
1987.235,124.819
1987.237,125.065
1987.240,125.392
1987.243,125.774
1987.246,126.066
1987.248,125.918
1987.251,126.034
1987.254,125.96
1987.257,125.755
1987.259,125.198
1987.262,125.278
1987.265,125.667
1987.268,126.007
1987.270,125.811
1987.273,125.704
1987.276,126.023
1987.279,126.124
1987.281,125.984
1987.284,125.676
1987.287,125.493
1987.289,125.301
1987.292,125.379
1987.295,125.223
1987.298,125.102
1987.300,124.848
